run,step,layer,t,probe_kind,head_type,n_train,n_eval,n_proteins_test,p_at_L_5,p_at_L_2,p_at_L,cath_level,cath_accuracy,cath_macro_f1,cath_top1_conf_mean,cath_n_classes,cath_n_train,cath_n_eval,cath_n_eval_in_vocab,cath_n_eval_oov,if_top1_acc,if_macro_f1,if_n_residues_test,dih_mae_phi_deg,dih_mae_psi_deg,dih_mae_total_deg,dih_n_residues_test,dist_mae_total,dist_mae_short,dist_mae_medium,dist_mae_long,dist_n_pairs_test,dim,ckpt_path,train_manifest,eval_manifest
baseline_256_ep21,400000,0,1.0,inverse_folding,linear,5000,3190,,,,,,,,,,,,,,0.10245754569768906,0.043997949053416405,488007,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,0,1.0,dihedral,linear,5000,3190,,,,,,,,,,,,,,,,,37.611148834228516,77.1989974975586,57.405073165893555,488007,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,0,1.0,distance,linear,5000,3190,,,,,,,,,,,,,,,,,,,,,1.7462424252426432,1.4675638476280322,1.6277832411623392,1.7960245218886135,42659148,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,1,1.0,inverse_folding,linear,5000,3190,,,,,,,,,,,,,,0.11426475644111633,0.059128209675965424,488007,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,1,1.0,dihedral,linear,5000,3190,,,,,,,,,,,,,,,,,31.38089942932129,43.33315658569336,37.357028007507324,488007,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,1,1.0,distance,linear,5000,3190,,,,,,,,,,,,,,,,,,,,,1.0179479173768222,0.943599374834899,0.9783015612446005,1.0332085141204772,42659148,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,2,1.0,inverse_folding,linear,5000,3190,,,,,,,,,,,,,,0.11487334966659546,0.06709889588353407,488007,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,2,1.0,dihedral,linear,5000,3190,,,,,,,,,,,,,,,,,36.24275207519531,42.665321350097656,39.454036712646484,488007,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,2,1.0,distance,linear,5000,3190,,,,,,,,,,,,,,,,,,,,,1.4642297353175744,1.396654672581162,1.4840522710422204,1.4643539916029944,42659148,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,3,1.0,inverse_folding,linear,5000,3190,,,,,,,,,,,,,,0.108779177069664,0.05940190382930429,488007,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,3,1.0,dihedral,linear,5000,3190,,,,,,,,,,,,,,,,,29.902448654174805,43.40282440185547,36.65263652801514,488007,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,3,1.0,distance,linear,5000,3190,,,,,,,,,,,,,,,,,,,,,1.1937123149422149,0.9021815738499255,1.0591213843039415,1.2484157523798087,42659148,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
baseline_256_ep21,400000,4,1.0,inverse_folding,linear,5000,3190,,,,,,,,,,,,,,0.09275481849908829,0.0437950452174647,488007,,,,,,,,,,512,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256/checkpoints/chk_epoch=00000021_step=000000400000-EMA.ckpt,train_v1,eval_v1
